Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,Baylor,Big 12,FR,C,35,0,10.1,2.1,4.5,.453,0.0,0.0,,2.1,4.5,.453,.453,1.3,2.5,.506,1.9,2.3,4.2,0.3,0.6,0.9,1.0,1.5,5.4,
2019-20,Baylor,Big 12,SO,C,30,8,18.4,4.7,7.8,.604,0.0,0.1,.000,4.7,7.8,.609,.604,1.4,2.8,.488,2.3,4.5,6.8,0.4,0.9,1.1,1.7,2.5,10.8,
2020-21,Baylor,Big 12,JR,C,30,30,24.9,4.5,9.0,.500,0.0,0.0,,4.5,9.0,.500,.500,2.1,3.2,.639,3.0,5.6,8.6,0.9,1.2,1.9,2.5,2.4,11.1,
2021-22,Baylor,Big 12,SR,C,35,35,23.4,4.3,8.7,.498,0.0,0.0,.000,4.3,8.7,.500,.498,2.3,3.3,.702,2.8,5.6,8.4,0.9,0.9,1.8,1.9,2.7,11.0,
Career,Career,Career,Career,,130,73,19.0,3.9,7.5,.517,0.0,0.0,.000,3.9,7.4,.519,.517,1.7,2.9,.594,2.5,4.5,7.0,0.6,0.9,1.4,1.8,2.3,9.5,
