Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,Miss. St.,SEC,FR,F,33,27,30.1,6.2,12.8,.483,0.4,0.9,.419,5.8,11.8,.488,.499,2.3,3.2,.724,2.1,3.0,5.1,1.2,0.8,0.6,2.5,2.1,15.1,
2020-21,Miss. St.,SEC,SO,F,19,16,31.6,6.2,14.8,.420,0.9,3.2,.295,5.3,11.6,.455,.452,1.5,2.8,.547,2.1,2.3,4.4,2.0,0.7,0.4,2.9,1.5,14.9,
2021-22,Miss. St.,SEC,JR,F,15,15,34.9,8.1,19.7,.410,1.1,4.7,.243,6.9,15.0,.462,.439,3.1,4.2,.730,2.5,4.3,6.8,1.1,0.9,1.5,1.8,1.4,20.3,
2022-23,Tennessee,SEC,SR,F,35,24,28.3,7.4,13.5,.548,0.5,1.5,.314,6.9,12.1,.576,.564,3.9,4.9,.792,2.3,3.8,6.1,1.4,0.8,0.5,2.6,2.1,19.2,
2023-24,Tennessee,SEC,SR,F,25,24,31.5,8.0,16.4,.485,0.9,2.6,.338,7.1,13.8,.513,.512,3.4,4.4,.780,2.3,5.8,8.2,2.3,0.7,0.2,2.9,2.1,20.2,
Career,Career,Career,Career,,127,106,30.7,7.1,14.8,.479,0.7,2.2,.309,6.4,12.6,.508,.502,2.9,4.0,.742,2.3,3.8,6.1,1.6,0.8,0.6,2.6,1.9,17.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi State (3 Yrs),Mississippi State (3 Yrs),Mississippi State (3 Yrs),Mississippi State (3 Yrs),,67,58,31.6,6.6,14.9,.444,0.7,2.4,.296,5.9,12.5,.472,.468,2.3,3.3,.683,2.2,3.1,5.3,1.4,0.8,0.7,2.5,1.8,16.2,
Tennessee (2 Yrs),Tennessee (2 Yrs),Tennessee (2 Yrs),Tennessee (2 Yrs),,60,48,29.6,7.6,14.7,.519,0.6,1.9,.328,7.0,12.8,.548,.540,3.7,4.7,.787,2.3,4.7,7.0,1.8,0.7,0.4,2.8,2.1,19.6,
