Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,Kentucky,SEC,FR,G,32,32,30.9,5.9,13.3,.446,2.3,6.0,.387,3.6,7.3,.494,.533,2.2,3.3,.676,2.5,4.1,6.6,2.3,2.1,0.7,2.4,2.7,16.4,
2019-20,Kentucky,SEC,SO,G,27,27,31.2,7.9,18.1,.433,3.1,8.1,.382,4.7,10.0,.474,.518,4.6,5.9,.791,2.3,4.1,6.5,2.4,2.3,1.1,2.2,2.5,23.4,AP-AA-1USBWA-AA-1W-AA
2020-21,Kentucky,SEC,JR,G,24,24,34.8,7.2,16.3,.444,2.3,6.3,.373,4.9,10.0,.488,.515,4.0,5.1,.779,2.5,4.8,7.3,3.8,2.5,0.8,2.1,2.6,20.7,AP-AA-1USBWA-AA-1W-AAWBCA-AA
2021-22,Kentucky,SEC,SR,G,31,31,35.2,6.9,15.7,.441,2.3,5.9,.383,4.7,9.8,.475,.512,4.4,5.4,.808,2.0,5.3,7.4,3.3,2.3,1.3,1.8,2.5,20.5,AP-AA-1USBWA-AA-1W-AAWBCA-AA
Career,Career,Career,Career,,114,114,33.0,6.9,15.7,.440,2.5,6.5,.382,4.4,9.2,.482,.520,3.7,4.8,.772,2.3,4.6,6.9,2.9,2.3,1.0,2.2,2.6,20.1,
