Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2021-22,DePaul,Big East,FR,F,33,33,30.4,8.7,16.7,.519,0.4,1.8,.233,8.2,14.9,.554,.532,4.1,5.8,.705,5.8,8.1,13.8,1.3,2.7,1.8,2.3,2.6,21.9,AP-AA-2USBWA-AA-2
2022-23,DePaul,Big East,SO,F,33,33,35.1,10.3,24.3,.425,1.6,6.3,.254,8.7,18.0,.486,.458,3.4,5.3,.646,3.5,8.7,12.2,2.0,2.6,1.3,2.9,2.6,25.7,AP-AA-3USBWA-AA-3
2023-24,LSU,SEC,JR,F,37,34,32.7,6.5,14.0,.464,0.4,1.6,.217,6.2,12.4,.497,.477,3.1,3.8,.801,3.4,6.6,10.0,1.7,2.5,1.1,1.9,2.3,16.4,
2024-25,LSU,SEC,SR,F,36,36,33.5,7.3,15.0,.490,0.3,1.1,.289,7.0,13.9,.505,.500,3.8,5.1,.734,5.1,8.3,13.5,1.6,2.5,0.6,2.1,2.2,18.7,AP-AA-2USBWA-AA-1W-AAWBCA-AA
Career,Career,Career,Career,,139,136,32.9,8.1,17.3,.470,0.7,2.6,.248,7.5,14.7,.509,.488,3.6,5.0,.717,4.4,7.9,12.3,1.7,2.6,1.2,2.3,2.4,20.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DePaul (2 Yrs),DePaul (2 Yrs),DePaul (2 Yrs),DePaul (2 Yrs),,66,66,32.8,9.5,20.5,.463,1.0,4.1,.249,8.5,16.4,.517,.488,3.8,5.6,.677,4.7,8.4,13.0,1.7,2.7,1.5,2.6,2.6,23.8,
Louisiana State (2 Yrs),Louisiana State (2 Yrs),Louisiana State (2 Yrs),Louisiana State (2 Yrs),,73,70,33.1,6.9,14.5,.477,0.3,1.3,.245,6.6,13.2,.501,.489,3.4,4.5,.763,4.2,7.5,11.7,1.7,2.5,0.8,2.0,2.2,17.6,
