Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2017-18,LSU,SEC,FR,G,29,4,18.8,1.6,5.0,.324,0.4,1.3,.308,1.2,3.7,.330,.366,0.8,1.1,.719,0.5,0.9,1.4,2.3,0.9,0.1,1.5,1.4,4.4,
2018-19,LSU,SEC,SO,G,29,29,31.7,4.5,10.3,.436,0.4,1.1,.333,4.1,9.1,.449,.455,3.1,5.0,.628,0.7,3.3,4.0,4.5,1.7,0.1,3.7,2.2,12.5,
2019-20,LSU,SEC,JR,G,30,29,32.7,5.0,12.2,.414,0.7,2.3,.286,4.4,9.8,.444,.441,4.0,5.6,.716,0.6,3.4,4.0,4.8,2.1,0.1,2.8,2.1,14.8,
2020-21,LSU,SEC,SR,G,22,22,36.5,5.6,14.3,.394,1.3,4.0,.333,4.3,10.4,.417,.440,4.3,7.1,.605,1.0,3.0,4.1,4.1,2.5,0.0,4.2,2.5,16.9,
2021-22,LSU,SEC,SR,G,32,32,37.0,6.9,16.4,.419,1.5,4.1,.362,5.4,12.3,.438,.464,4.4,6.7,.656,1.2,5.2,6.4,5.3,1.8,0.3,2.8,1.7,19.6,AP-AA-2USBWA-AA-3
Career,Career,Career,Career,,142,116,31.2,4.7,11.6,.408,0.8,2.5,.331,3.9,9.1,.429,.444,3.3,5.1,.656,0.8,3.2,4.0,4.2,1.8,0.1,2.9,1.9,13.6,
