Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,Stanford,Pac-12,FR,G,18,13,25.8,4.7,8.9,.528,0.2,0.6,.273,4.6,8.3,.547,.537,1.8,2.8,.627,1.2,3.1,4.2,2.4,0.8,0.9,2.7,1.1,11.4,
2020-21,Stanford,Pac-12,SO,G,32,32,27.5,5.7,10.5,.546,0.2,0.5,.353,5.5,9.9,.557,.555,1.6,2.2,.725,1.7,5.8,7.4,2.9,0.8,0.7,2.4,1.5,13.2,
2021-22,Stanford,Pac-12,JR,G,33,31,30.8,4.8,11.5,.418,0.3,1.4,.244,4.5,10.1,.441,.433,3.2,3.9,.823,1.6,6.3,7.9,3.7,0.5,1.1,2.9,1.7,13.2,AP-AA-1USBWA-AA-2WBCA-AA
2022-23,Stanford,Pac-12,SR,G,35,35,32.7,5.4,12.4,.432,0.1,0.9,.094,5.3,11.5,.459,.436,2.7,3.8,.720,1.8,7.1,9.0,4.0,0.9,0.9,2.8,1.9,13.5,AP-AA-3USBWA-AA-3
Career,Career,Career,Career,,118,111,29.7,5.2,11.1,.469,0.2,0.9,.219,5.0,10.2,.491,.478,2.4,3.2,.743,1.6,5.9,7.5,3.4,0.8,0.9,2.7,1.6,13.0,
