Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,Oregon,Pac-12,FR,F,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-21,Oregon,Pac-12,SO,F,23,21,24.5,5.3,9.7,.547,0.3,0.6,.571,5.0,9.1,.545,.565,2.0,3.2,.616,2.7,4.6,7.3,1.8,1.0,1.2,2.6,1.9,12.9,
2021-22,Oregon,Pac-12,JR,F,24,20,26.6,5.8,11.0,.527,0.2,0.5,.364,5.6,10.5,.534,.534,3.6,5.0,.725,2.2,5.6,7.8,1.9,1.4,1.4,2.5,2.7,15.4,
Career,Career,Career,Career,,48,41,25.0,5.4,10.1,.536,0.3,0.5,.480,5.2,9.6,.539,.548,2.8,4.0,.684,2.4,5.0,7.4,1.8,1.2,1.3,2.5,2.3,13.9,
