Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,Ohio St.,Big Ten,FR,G,33,24,27.4,3.5,7.3,.483,1.3,3.8,.346,2.2,3.5,.635,.574,1.2,1.5,.796,0.8,2.0,2.8,1.5,1.4,0.1,1.4,1.9,9.6,
2020-21,Ohio St.,Big Ten,SO,G,20,20,32.1,6.1,12.6,.486,1.7,4.8,.344,4.5,7.8,.574,.552,2.8,3.4,.824,0.7,3.0,3.7,2.6,1.8,0.3,2.2,2.5,16.7,
2021-22,Ohio St.,Big Ten,JR,G,32,32,33.9,7.0,13.9,.504,1.3,3.5,.366,5.8,10.4,.551,.550,4.4,5.1,.864,1.0,2.7,3.7,4.2,1.9,0.3,3.1,2.1,19.7,
2022-23,Ohio St.,Big Ten,SR,G,13,10,28.6,4.6,10.7,.432,0.7,2.9,.237,3.9,7.8,.505,.464,3.3,3.8,.878,0.8,2.8,3.6,3.5,3.5,0.2,2.5,2.5,13.2,
2023-24,Ohio St.,Big Ten,SR,G,32,32,33.6,6.6,13.0,.505,1.9,5.0,.373,4.7,8.0,.588,.577,2.8,3.3,.858,1.0,2.2,3.2,3.8,1.9,0.2,2.3,1.9,17.8,AP-AA-2USBWA-AA-3
Career,Career,Career,Career,,130,118,31.4,5.6,11.5,.491,1.4,4.1,.350,4.2,7.4,.570,.554,2.8,3.3,.850,0.9,2.4,3.3,3.1,1.9,0.2,2.3,2.1,15.6,
