Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,Oregon,Pac-12,FR,G,33,33,32.9,5.0,12.7,.390,2.2,5.3,.420,2.8,7.5,.370,.477,2.4,2.9,.825,1.3,5.3,6.6,5.5,1.3,0.2,2.9,1.6,14.6,
2017-18,Oregon,Pac-12,SO,G,38,38,35.6,6.7,14.2,.468,2.7,6.1,.438,4.0,8.1,.490,.562,3.7,4.6,.805,1.8,4.9,6.7,7.8,1.7,0.3,3.0,1.5,19.7,AP-AA-1USBWA-AA-1W-AAWBCA-AA
2018-19,Oregon,Pac-12,JR,G,38,38,36.0,7.1,16.0,.443,2.5,5.8,.429,4.6,10.3,.451,.521,3.2,3.6,.883,1.6,5.8,7.4,8.2,1.3,0.3,2.5,1.6,19.9,WA-1AP-AA-1USBWA-AA-1W-AAWBCA-AA
2019-20,Oregon,Pac-12,SR,G,33,33,33.7,6.6,12.8,.518,1.8,4.6,.392,4.8,8.1,.590,.589,2.5,2.7,.921,1.9,6.7,8.6,9.1,1.5,0.3,3.0,1.4,17.5,AP POY-1WA-1AP-AA-1USBWA-AA-1W-AAWBCA-AANA-1
Career,Career,Career,Career,,142,142,34.6,6.4,14.0,.455,2.3,5.5,.422,4.1,8.5,.475,.537,3.0,3.5,.851,1.7,5.7,7.3,7.7,1.5,0.3,2.8,1.5,18.0,
