Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2017-18,UConn,AAC,FR,F,32,0,15.5,2.1,4.8,.444,0.4,1.1,.371,1.7,3.7,.466,.487,1.2,1.5,.755,0.7,2.6,3.3,0.9,0.3,0.2,0.9,0.9,5.8,
2018-19,UConn,AAC,SO,F,36,36,31.3,4.7,10.2,.458,1.4,3.5,.397,3.3,6.7,.490,.526,1.4,1.8,.742,1.5,5.2,6.7,1.9,1.0,0.3,2.1,2.3,12.1,
2019-20,UConn,AAC,JR,F,32,31,33.9,7.4,15.5,.477,2.4,5.4,.451,5.0,10.1,.491,.555,2.4,3.0,.821,1.8,6.7,8.4,2.9,1.5,0.5,2.5,2.2,19.7,AP-AA-1USBWA-AA-1WBCA-AA
Career,Career,Career,Career,,100,67,27.1,4.7,10.2,.465,1.4,3.3,.422,3.3,6.8,.486,.534,1.6,2.1,.781,1.3,4.8,6.2,1.9,1.0,0.3,1.8,1.8,12.5,
