Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,Illinois,Big Ten,FR,G-F,18,10,23.1,3.0,7.6,.394,1.5,4.3,.351,1.5,3.3,.450,.493,0.6,0.9,.588,0.6,1.6,2.2,1.0,0.4,0.3,0.7,1.6,8.1,
2021-22,Illinois,Big Ten,SO,G-F,27,25,29.6,4.4,10.7,.417,2.6,6.9,.369,1.9,3.7,.505,.536,0.9,1.4,.658,0.8,2.2,3.0,1.2,1.0,0.4,1.9,1.3,12.4,
2022-23,Alabama,SEC,JR,G-F,30,26,23.4,3.3,7.2,.454,2.5,5.5,.451,0.8,1.7,.462,.625,0.3,0.5,.643,0.2,1.7,1.9,0.7,1.3,0.2,1.0,1.9,9.3,
2023-24,Alabama,SEC,JR,G-F,34,34,31.4,5.0,12.0,.415,3.2,7.6,.417,1.8,4.4,.412,.548,1.0,1.4,.708,0.6,2.5,3.1,1.3,1.8,0.4,1.4,1.6,14.1,
2024-25,Alabama,SEC,SR,G-F,33,33,33.4,5.2,11.5,.454,3.4,7.4,.455,1.9,4.2,.453,.600,1.3,1.6,.830,0.1,2.2,2.3,1.4,1.1,0.3,1.3,1.9,15.2,
Career,Career,Career,Career,,142,128,28.8,4.3,10.1,.430,2.7,6.6,.418,1.6,3.5,.452,.566,0.9,1.2,.718,0.4,2.1,2.5,1.1,1.2,0.3,1.3,1.7,12.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama (3 Yrs),Alabama (3 Yrs),Alabama (3 Yrs),Alabama (3 Yrs),,97,93,29.6,4.5,10.4,.438,3.0,6.9,.439,1.5,3.5,.436,.584,0.9,1.2,.757,0.3,2.1,2.5,1.1,1.4,0.3,1.2,1.8,13.0,
Illinois (2 Yrs),Illinois (2 Yrs),Illinois (2 Yrs),Illinois (2 Yrs),,45,35,27.0,3.9,9.4,.409,2.1,5.9,.364,1.7,3.6,.484,.522,0.8,1.2,.636,0.7,1.9,2.7,1.1,0.8,0.4,1.4,1.4,10.6,
