Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2021-22,Stanford,Pac-12,FR,F,33,0,6.5,1.7,3.0,.571,0.0,0.0,,1.7,3.0,.571,.571,0.8,1.3,.568,1.0,1.2,2.2,0.4,0.2,0.3,0.4,1.0,4.2,
2022-23,Stanford,Pac-12,SO,F,35,27,12.1,2.7,5.1,.531,0.0,0.0,.000,2.7,5.0,.534,.531,1.4,2.1,.649,1.9,1.9,3.8,0.5,0.2,0.3,1.3,1.8,6.7,
2023-24,Stanford,Pac-12,JR,F,36,36,27.8,8.1,14.8,.546,0.1,0.2,.333,8.0,14.6,.549,.548,3.2,4.2,.773,3.9,7.1,11.0,2.3,0.6,0.6,2.3,2.9,19.4,
2024-25,USC,Big Ten,SR,F,35,35,30.3,6.9,14.1,.490,0.1,0.4,.286,6.8,13.7,.496,.494,4.1,5.0,.811,4.1,4.3,8.4,1.8,0.9,0.6,2.4,2.6,18.0,AP-AA-3USBWA-AA-3WBCA-AA
Career,Career,Career,Career,,139,98,19.4,4.9,9.4,.525,0.0,0.2,.286,4.9,9.2,.529,.527,2.4,3.2,.747,2.8,3.7,6.4,1.3,0.5,0.5,1.6,2.1,12.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern California (1 Yr),Southern California (1 Yr),Southern California (1 Yr),Southern California (1 Yr),,35,35,30.3,6.9,14.1,.490,0.1,0.4,.286,6.8,13.7,.496,.494,4.1,5.0,.811,4.1,4.3,8.4,1.8,0.9,0.6,2.4,2.6,18.0,
Stanford (3 Yrs),Stanford (3 Yrs),Stanford (3 Yrs),Stanford (3 Yrs),,104,63,15.8,4.2,7.8,.546,0.0,0.1,.286,4.2,7.7,.548,.547,1.8,2.6,.705,2.3,3.5,5.8,1.1,0.4,0.4,1.4,1.9,10.3,
