Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,UConn,Big East,FR,G,23,15,24.4,1.7,4.6,.381,1.0,3.0,.343,0.7,1.5,.457,.495,0.3,0.5,.727,0.3,2.1,2.4,2.7,1.7,0.2,1.9,1.7,4.9,
2021-22,UConn,Big East,SO,G,33,19,21.7,1.5,3.5,.431,0.8,2.2,.342,0.8,1.3,.581,.539,0.1,0.3,.222,0.7,2.3,3.0,2.6,1.4,0.2,1.5,2.0,3.8,
2022-23,UConn,Big East,JR,G,36,36,36.6,2.3,5.7,.412,1.0,3.0,.343,1.3,2.7,.490,.502,1.4,1.9,.729,0.5,3.4,3.9,7.9,1.4,0.1,3.5,2.3,7.1,
2023-24,UConn,Big East,SR,G,39,39,32.1,2.6,5.7,.462,1.3,3.3,.402,1.3,2.5,.542,.576,0.3,0.5,.571,0.9,3.1,4.0,6.5,1.3,0.2,2.6,2.3,6.9,
Career,Career,Career,Career,,131,109,29.4,2.1,4.9,.427,1.0,2.9,.362,1.1,2.1,.519,.533,0.6,0.8,.658,0.7,2.8,3.5,5.2,1.4,0.2,2.5,2.1,5.8,
