Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2022-23,Ohio St.,Big Ten,FR,F,36,36,29.1,5.6,10.9,.510,0.4,1.6,.263,5.2,9.4,.552,.529,3.5,5.2,.677,1.2,4.3,5.5,2.4,1.6,0.7,2.9,2.8,15.1,
2023-24,Ohio St.,Big Ten,SO,F,32,32,29.1,5.2,11.3,.460,0.4,1.9,.230,4.8,9.4,.507,.479,3.6,5.7,.623,1.4,5.0,6.3,2.1,1.1,0.5,2.5,2.6,14.4,
2024-25,Ohio St.,Big Ten,JR,F,29,29,32.7,6.0,13.4,.444,1.2,3.1,.374,4.8,10.3,.465,.487,3.4,5.3,.639,0.8,3.8,4.7,2.1,1.2,0.2,2.3,2.3,16.5,
2025-26,Ole Miss,SEC,SR,F,36,36,30.0,6.8,15.2,.451,1.0,3.5,.286,5.8,11.7,.500,.484,4.9,6.6,.735,1.3,3.8,5.1,3.0,1.1,0.4,2.8,2.2,19.5,
Career,Career,Career,Career,,133,133,30.1,5.9,12.7,.465,0.7,2.5,.296,5.2,10.2,.507,.494,3.9,5.7,.675,1.2,4.2,5.4,2.4,1.3,0.5,2.6,2.5,16.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio State (3 Yrs),Ohio State (3 Yrs),Ohio State (3 Yrs),Ohio State (3 Yrs),,97,97,30.2,5.6,11.8,.472,0.6,2.2,.301,4.9,9.7,.510,.499,3.5,5.4,.647,1.1,4.4,5.5,2.2,1.3,0.5,2.6,2.6,15.3,
Ole Miss (1 Yr),Ole Miss (1 Yr),Ole Miss (1 Yr),Ole Miss (1 Yr),,36,36,30.0,6.8,15.2,.451,1.0,3.5,.286,5.8,11.7,.500,.484,4.9,6.6,.735,1.3,3.8,5.1,3.0,1.1,0.4,2.8,2.2,19.5,
