Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,South Carolina,SEC,FR,F,37,3,16.5,1.9,4.1,.467,0.0,0.1,.250,1.9,4.0,.473,.470,1.0,1.4,.698,1.1,2.2,3.3,0.5,0.4,1.1,1.2,1.5,4.9,
2017-18,South Carolina,SEC,SO,F,33,5,16.9,2.7,5.6,.489,0.1,0.3,.182,2.7,5.2,.509,.495,1.6,2.1,.768,0.9,2.7,3.7,0.6,0.4,1.3,1.2,2.0,7.1,
2018-19,South Carolina,SEC,JR,F,33,21,22.7,4.0,8.6,.463,0.3,0.8,.423,3.7,7.8,.467,.482,2.1,2.5,.821,1.3,3.7,5.1,0.5,0.6,2.2,1.3,2.2,10.4,
2019-20,South Carolina,SEC,SR,F,33,33,26.1,5.1,10.1,.506,0.6,1.4,.435,4.5,8.7,.517,.536,2.3,2.8,.835,1.5,4.1,5.6,1.4,0.7,1.8,1.4,1.6,13.1,
Career,Career,Career,Career,,136,62,20.4,3.4,7.0,.484,0.3,0.6,.391,3.1,6.4,.493,.502,1.7,2.2,.791,1.2,3.2,4.4,0.7,0.5,1.5,1.3,1.8,8.8,
