Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2017-18,UCLA,Pac-12,FR,F,35,1,17.1,2.9,6.1,.472,0.0,0.2,.167,2.9,5.9,.481,.474,1.1,1.3,.822,2.4,2.3,4.7,0.5,1.1,0.4,0.7,1.9,6.9,
2018-19,UCLA,Pac-12,SO,F,35,35,31.9,7.3,15.3,.474,0.6,1.7,.339,6.7,13.6,.491,.493,3.3,3.9,.832,4.1,4.4,8.5,1.1,1.1,0.9,1.9,2.9,18.3,
2019-20,UCLA,Pac-12,JR,F,30,30,30.3,7.4,15.8,.466,0.6,2.3,.257,6.8,13.5,.502,.485,3.6,4.5,.793,3.0,5.5,8.5,1.5,1.5,0.7,2.0,3.1,18.9,AP-AA-3USBWA-AA-3
2020-21,UCLA,Pac-12,SR,F,23,23,31.3,7.0,16.5,.421,1.0,3.0,.333,6.0,13.5,.441,.451,4.2,5.2,.800,2.5,4.7,7.2,2.0,1.1,0.4,2.5,2.2,19.1,AP-AA-3USBWA-AA-3
Career,Career,Career,Career,,123,89,27.2,6.0,13.0,.459,0.5,1.7,.304,5.5,11.4,.481,.478,2.9,3.6,.810,3.1,4.1,7.2,1.2,1.2,0.6,1.7,2.5,15.3,
