Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,Michigan St.,Big Ten,FR,G,33,33,29.9,3.8,8.6,.442,0.6,1.7,.368,3.2,6.9,.461,.479,3.8,5.0,.747,0.7,2.9,3.6,3.9,1.2,0.2,2.1,2.4,12.0,
2019-20,Michigan St.,Big Ten,SO,G,30,30,30.8,4.6,12.0,.381,1.1,3.9,.274,3.5,8.1,.432,.425,4.3,5.3,.823,0.8,3.2,4.0,3.3,1.7,0.2,2.5,2.2,14.5,
2020-21,Michigan St.,Big Ten,JR,G,24,24,33.3,6.5,14.0,.464,1.4,4.3,.324,5.1,9.8,.526,.513,4.3,5.5,.780,0.7,3.5,4.2,3.9,1.6,0.2,2.0,2.3,18.7,
2021-22,Michigan St.,Big Ten,SR,G,30,30,35.9,6.2,14.5,.427,2.0,5.0,.396,4.2,9.6,.443,.494,5.7,6.4,.885,0.6,3.6,4.2,4.2,1.2,0.4,2.9,2.7,20.0,
Career,Career,Career,Career,,117,117,32.4,5.2,12.1,.427,1.2,3.6,.341,3.9,8.5,.464,.478,4.5,5.5,.813,0.7,3.3,4.0,3.8,1.4,0.2,2.4,2.4,16.1,
