Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,Duke,ACC,FR,F,34,17,23.1,3.4,6.2,.542,0.0,0.1,.000,3.4,6.2,.548,.542,1.4,2.1,.639,2.2,2.4,4.6,0.7,1.1,0.9,1.4,2.4,8.1,
2017-18,Duke,ACC,SO,F,33,27,29.9,4.2,8.0,.529,0.0,0.0,.000,4.2,7.9,.531,.529,1.2,2.0,.597,2.2,4.1,6.3,1.7,1.1,1.2,1.7,2.4,9.6,
2018-19,Duke,ACC,JR,F,30,29,34.4,5.6,11.1,.506,0.0,0.0,.000,5.6,11.1,.508,.506,1.9,3.2,.589,1.8,4.6,6.4,2.5,1.6,0.9,3.1,2.4,13.1,
2019-20,Duke,ACC,SR,F,28,26,32.6,6.3,11.5,.547,0.1,0.3,.375,6.2,11.2,.551,.551,1.6,2.5,.620,2.4,3.9,6.2,1.6,1.9,0.6,2.5,3.0,14.3,
Career,Career,Career,Career,,125,99,29.7,4.8,9.0,.530,0.0,0.1,.250,4.8,9.0,.533,.531,1.5,2.4,.610,2.1,3.7,5.8,1.6,1.4,0.9,2.2,2.5,11.1,
