Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,Arkansas,SEC,FR,G,26,0,15.8,1.8,6.4,.287,0.8,2.8,.284,1.0,3.6,.290,.350,0.3,0.5,.667,0.7,2.2,2.9,1.5,0.5,0.4,2.1,1.3,4.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,Texas A&M,SEC,JR,G,9,8,31.7,5.6,13.0,.427,1.2,3.6,.344,4.3,9.4,.459,.474,1.4,1.7,.867,0.7,3.4,4.1,2.7,1.7,1.2,2.2,1.4,13.8,
2019-20,Texas A&M,SEC,JR,G,30,9,22.5,2.8,7.7,.358,0.6,2.0,.295,2.2,5.7,.380,.397,0.4,0.7,.500,1.1,2.6,3.7,1.3,1.0,0.5,1.2,1.3,6.5,
2020-21,Texas A&M,SEC,SR,G,28,28,31.8,5.3,12.0,.439,0.8,1.8,.420,4.5,10.3,.443,.470,1.4,2.3,.619,1.5,4.5,5.9,2.6,1.8,0.9,2.5,2.2,12.7,
Career,Career,Career,Career,,93,45,24.3,3.5,9.2,.386,0.8,2.3,.327,2.8,6.8,.406,.427,0.8,1.2,.634,1.1,3.1,4.2,1.9,1.2,0.7,1.9,1.6,8.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas (1 Yr),Arkansas (1 Yr),Arkansas (1 Yr),Arkansas (1 Yr),,26,0,15.8,1.8,6.4,.287,0.8,2.8,.284,1.0,3.6,.290,.350,0.3,0.5,.667,0.7,2.2,2.9,1.5,0.5,0.4,2.1,1.3,4.8,
Texas A&M (3 Yrs),Texas A&M (3 Yrs),Texas A&M (3 Yrs),Texas A&M (3 Yrs),,67,45,27.6,4.2,10.2,.410,0.7,2.1,.350,3.4,8.1,.425,.446,0.9,1.5,.630,1.2,3.5,4.7,2.0,1.4,0.8,1.9,1.7,10.1,
