Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,Northwestern,Big Ten,FR,G,31,31,32.0,2.5,6.7,.377,1.5,4.0,.368,1.0,2.6,.390,.488,2.1,2.5,.855,0.9,3.0,3.9,3.6,2.6,0.4,1.5,2.8,8.6,
2019-20,Northwestern,Big Ten,SO,G,30,30,32.0,3.7,8.5,.437,1.2,3.6,.327,2.5,4.9,.517,.506,3.1,3.9,.793,1.1,3.8,4.9,5.1,3.3,0.6,2.1,2.2,11.6,
2020-21,Northwestern,Big Ten,JR,G,25,24,34.8,4.7,11.7,.399,1.6,5.1,.307,3.1,6.6,.470,.466,5.3,6.6,.795,1.6,3.6,5.2,4.9,3.8,0.4,1.7,2.4,16.2,
2021-22,Northwestern,Big Ten,SR,G,29,29,36.5,5.3,12.8,.415,1.4,4.4,.326,3.9,8.3,.463,.472,5.7,6.8,.833,1.2,4.3,5.5,6.4,4.0,0.9,2.1,2.6,17.8,AP-AA-3
Career,Career,Career,Career,,115,114,33.7,4.0,9.8,.409,1.4,4.2,.332,2.6,5.5,.468,.481,3.9,4.8,.817,1.2,3.7,4.8,5.0,3.4,0.6,1.9,2.5,13.4,
