Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,Ohio St.,Big Ten,FR,G,30,10,20.9,4.2,10.6,.394,1.9,5.9,.318,2.3,4.7,.489,.483,0.7,1.0,.667,0.8,3.5,4.4,1.6,1.2,0.9,2.0,1.7,10.9,
2020-21,Fla. Gulf Coast,A-Sun,SO,G,26,26,29.8,9.5,18.1,.527,3.1,8.7,.358,6.4,9.4,.682,.613,2.1,2.8,.753,1.5,9.1,10.6,2.7,1.9,2.3,2.3,1.7,24.3,
2021-22,Fla. Gulf Coast,A-Sun,JR,G,24,24,29.0,8.9,18.8,.471,2.6,9.0,.286,6.3,9.8,.643,.540,2.5,3.5,.702,1.0,6.3,7.3,2.5,2.1,1.8,2.1,2.2,22.8,
Career,Career,Career,Career,,80,60,26.2,7.3,15.5,.473,2.5,7.7,.321,4.8,7.8,.623,.553,1.7,2.3,.717,1.1,6.2,7.3,2.2,1.7,1.6,2.1,1.9,18.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida Gulf Coast (2 Yrs),Florida Gulf Coast (2 Yrs),Florida Gulf Coast (2 Yrs),Florida Gulf Coast (2 Yrs),,50,50,29.4,9.2,18.5,.499,2.9,8.9,.323,6.4,9.6,.663,.577,2.3,3.1,.726,1.3,7.8,9.0,2.6,2.0,2.1,2.2,2.0,23.6,
Ohio State (1 Yr),Ohio State (1 Yr),Ohio State (1 Yr),Ohio State (1 Yr),,30,10,20.9,4.2,10.6,.394,1.9,5.9,.318,2.3,4.7,.489,.483,0.7,1.0,.667,0.8,3.5,4.4,1.6,1.2,0.9,2.0,1.7,10.9,
