Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2017-18,Tennessee,SEC,FR,G-F,33,32,29.4,4.8,9.8,.483,0.8,2.3,.329,4.0,7.5,.530,.522,1.7,2.3,.740,2.4,5.2,7.6,1.7,1.1,0.3,2.1,2.5,12.0,
2018-19,Tennessee,SEC,SO,G-F,31,30,32.2,5.6,12.3,.458,1.1,3.0,.370,4.5,9.3,.486,.503,2.7,3.1,.856,2.2,5.5,7.7,1.4,1.3,0.3,2.7,2.6,15.0,
2019-20,Tennessee,SEC,JR,G-F,30,30,31.9,7.0,14.9,.469,1.1,3.8,.296,5.8,11.0,.529,.507,3.0,3.7,.802,2.4,5.7,8.2,2.5,0.9,0.5,2.5,2.2,18.0,
2020-21,Tennessee,SEC,SR,G-F,24,24,32.2,6.5,13.6,.480,0.8,3.2,.260,5.7,10.4,.548,.511,3.4,4.0,.853,2.5,6.4,8.8,2.3,0.9,0.3,2.1,1.9,17.3,
Career,Career,Career,Career,,118,116,31.3,5.9,12.5,.472,1.0,3.1,.314,4.9,9.5,.522,.510,2.6,3.2,.816,2.4,5.7,8.0,2.0,1.1,0.4,2.3,2.3,15.4,
