Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,Cal,Pac-12,FR,F-C,31,30,30.0,7.5,13.2,.570,0.0,0.0,.000,7.5,13.2,.571,.570,5.5,7.2,.754,3.5,5.8,9.3,0.6,1.1,1.2,3.7,3.5,20.5,
2016-17,Cal,Pac-12,SO,F-C,34,34,31.3,7.9,14.0,.566,0.0,0.1,.333,7.9,13.9,.568,.567,5.1,7.5,.681,2.7,6.6,9.3,0.9,0.7,2.1,3.2,3.1,21.0,
2017-18,Cal,Pac-12,JR,F-C,30,30,29.0,7.0,12.3,.569,0.2,0.4,.545,6.8,11.9,.570,.577,2.5,4.2,.583,2.9,6.0,8.8,0.9,1.0,1.3,2.4,3.3,16.7,
2018-19,Cal,Pac-12,SR,F-C,33,33,34.6,8.4,16.6,.508,0.2,0.7,.304,8.2,15.9,.517,.515,5.4,8.3,.656,5.5,10.7,16.2,1.0,1.0,1.7,3.3,3.4,22.5,AP-AA-2USBWA-AA-2
Career,Career,Career,Career,,128,127,31.3,7.7,14.1,.550,0.1,0.3,.368,7.6,13.8,.554,.554,4.6,6.9,.678,3.6,7.3,11.0,0.9,0.9,1.6,3.1,3.3,20.2,
