Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,South Carolina,SEC,FR,G,33,33,26.5,4.2,10.9,.386,1.2,3.4,.354,3.0,7.5,.401,.442,2.4,3.4,.712,0.9,1.9,2.9,1.8,1.1,0.2,1.8,1.6,12.0,
2020-21,South Carolina,SEC,SO,G,31,31,32.1,5.8,14.8,.390,1.5,3.9,.393,4.2,10.9,.389,.442,2.8,3.7,.772,0.5,2.5,3.0,2.0,0.9,0.0,2.5,1.4,15.9,
2021-22,South Carolina,SEC,JR,G,36,36,27.1,3.9,11.3,.342,1.3,4.4,.287,2.6,6.9,.378,.398,1.7,2.4,.705,0.4,1.7,2.1,1.7,0.6,0.1,2.1,0.9,10.7,
2022-23,South Carolina,SEC,SR,G,37,37,26.7,5.3,13.1,.405,1.7,4.9,.346,3.6,8.2,.440,.470,3.1,3.9,.792,0.7,1.4,2.1,1.9,0.8,0.1,1.8,1.2,15.4,AP-AA-3USBWA-AA-3
Career,Career,Career,Career,,137,137,28.0,4.8,12.5,.382,1.4,4.2,.341,3.3,8.3,.403,.439,2.5,3.3,.751,0.6,1.8,2.5,1.9,0.9,0.1,2.0,1.3,13.5,
