Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,USC,Pac-12,FR,F,31,30,30.6,6.1,12.0,.511,0.5,2.1,.234,5.6,9.9,.568,.531,3.5,4.4,.796,2.6,5.4,8.0,1.3,1.0,0.9,2.1,2.5,16.3,
2020-21,USC,Pac-12,SO,F,13,10,21.8,4.2,10.0,.415,0.7,2.3,.300,3.5,7.7,.450,.450,2.0,2.5,.813,1.2,2.7,3.8,1.0,1.1,0.5,1.4,1.8,11.0,
2021-22,USC,Pac-12,JR,F,19,18,19.3,2.6,7.9,.331,0.6,2.6,.224,2.1,5.4,.382,.368,1.9,2.4,.822,1.8,2.7,4.5,0.8,0.8,0.3,1.5,2.0,7.8,
2022-23,Utah,Pac-12,SR,F,31,30,26.7,8.1,13.7,.590,0.9,2.2,.426,7.1,11.5,.621,.624,3.7,4.6,.797,1.8,3.8,5.6,2.3,1.0,0.7,2.3,2.6,20.7,AP-AA-2USBWA-AA-2WBCA-AA
2023-24,Utah,Pac-12,SR,F,34,34,28.6,7.9,14.4,.550,1.7,4.1,.404,6.2,10.2,.609,.608,3.9,4.7,.820,1.4,5.2,6.6,2.4,0.9,0.8,2.0,2.1,21.4,AP-AA-3USBWA-AA-3
Career,Career,Career,Career,,128,122,26.5,6.4,12.2,.519,0.9,2.8,.344,5.4,9.5,.570,.558,3.3,4.0,.807,1.8,4.3,6.1,1.7,1.0,0.7,2.0,2.3,16.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern California (3 Yrs),Southern California (3 Yrs),Southern California (3 Yrs),Southern California (3 Yrs),,63,58,25.4,4.7,10.4,.450,0.6,2.3,.245,4.1,8.1,.508,.477,2.7,3.4,.804,2.0,4.0,6.1,1.1,1.0,0.6,1.8,2.2,12.6,
Utah (2 Yrs),Utah (2 Yrs),Utah (2 Yrs),Utah (2 Yrs),,65,64,27.7,8.0,14.0,.568,1.3,3.2,.411,6.7,10.8,.615,.616,3.8,4.7,.809,1.6,4.5,6.1,2.4,1.0,0.8,2.1,2.3,21.1,
