Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,Ole Miss,SEC,FR,F,24,20,24.5,3.4,6.3,.539,0.0,0.0,,3.4,6.3,.539,.539,2.8,4.1,.673,2.7,4.4,7.1,1.0,0.9,1.0,1.4,2.5,9.6,
2021-22,Ole Miss,SEC,SO,F,32,32,26.2,3.7,7.6,.486,0.0,0.0,.000,3.7,7.6,.488,.486,2.2,3.3,.654,2.9,4.0,6.9,1.4,1.3,0.9,2.1,2.5,9.6,
2022-23,Ole Miss,SEC,JR,F,34,34,29.6,4.4,8.5,.510,0.0,0.0,.000,4.4,8.5,.512,.510,2.9,4.3,.664,2.5,5.5,8.0,2.1,1.1,0.9,2.1,2.2,11.6,
2023-24,Ole Miss,SEC,SR,F,32,31,30.9,4.8,9.7,.490,0.1,0.3,.222,4.7,9.4,.498,.494,3.2,4.5,.708,2.1,4.3,6.4,3.4,0.8,0.6,2.4,2.2,12.8,
2024-25,Ole Miss,SEC,SR,F,33,32,29.4,4.8,10.2,.466,0.1,0.5,.235,4.6,9.7,.478,.472,2.2,3.0,.737,1.3,3.8,5.1,3.7,1.0,0.9,1.8,2.4,11.8,
Career,Career,Career,Career,,155,149,28.3,4.2,8.6,.493,0.0,0.2,.214,4.2,8.4,.499,.495,2.6,3.8,.687,2.3,4.4,6.7,2.4,1.0,0.9,2.0,2.4,11.1,
