Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,Miss. St.,SEC,FR,C,35,1,13.7,2.6,5.3,.495,0.0,0.0,,2.6,5.3,.495,.495,1.3,2.0,.667,2.9,2.7,5.6,0.3,0.5,1.3,1.4,2.7,6.6,
2016-17,Miss. St.,SEC,SO,C,39,6,19.7,3.6,6.4,.569,0.0,0.0,,3.6,6.4,.569,.569,1.5,2.4,.611,2.7,4.3,7.1,0.5,0.8,1.5,1.1,2.8,8.7,
2017-18,Miss. St.,SEC,JR,C,39,39,30.5,7.3,12.2,.601,0.0,0.0,,7.3,12.2,.601,.601,3.5,5.6,.633,6.1,7.9,13.9,0.5,0.8,2.1,2.0,2.5,18.2,AP-AA-3WBCA-AA
2018-19,Miss. St.,SEC,SR,C,36,36,29.9,7.0,10.5,.662,0.0,0.0,.000,7.0,10.5,.664,.662,4.4,5.9,.758,5.7,7.8,13.5,0.9,0.9,2.4,1.5,2.6,18.4,AP-AA-1USBWA-AA-1W-AAWBCA-AA
Career,Career,Career,Career,,149,82,23.6,5.2,8.7,.597,0.0,0.0,.000,5.2,8.6,.598,.597,2.7,4.0,.678,4.4,5.7,10.1,0.5,0.8,1.8,1.5,2.6,13.0,
