Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,Indiana,Big Ten,FR,G,34,4,20.3,2.3,5.5,.422,0.1,0.7,.217,2.2,4.8,.451,.436,0.7,1.4,.521,0.1,2.6,2.8,1.6,0.7,0.1,1.6,1.5,5.5,
2019-20,Indiana,Big Ten,SO,G,30,30,34.4,5.1,11.3,.456,0.5,1.7,.300,4.6,9.6,.483,.478,2.3,3.0,.769,0.4,4.8,5.2,3.5,1.4,0.2,2.5,1.9,13.1,
2020-21,Indiana,Big Ten,JR,G,27,27,34.1,5.7,12.9,.441,0.4,1.3,.324,5.3,11.7,.454,.457,3.6,4.8,.744,0.9,5.9,6.8,4.6,1.1,0.2,2.0,2.3,15.4,
2021-22,Indiana,Big Ten,SR,G,33,33,36.4,6.3,13.9,.450,0.2,0.7,.261,6.1,13.2,.460,.457,3.5,4.4,.788,0.6,5.6,6.2,4.7,1.4,0.2,2.6,2.1,16.2,
2022-23,Indiana,Big Ten,SR,G,24,24,32.0,5.1,10.6,.484,0.5,1.1,.407,4.7,9.5,.493,.506,2.2,2.9,.757,0.5,4.2,4.8,5.8,1.0,0.3,2.5,1.9,12.9,
Career,Career,Career,Career,,148,118,31.1,4.8,10.7,.452,0.3,1.1,.306,4.5,9.7,.468,.467,2.4,3.3,.742,0.5,4.6,5.1,3.9,1.1,0.2,2.2,1.9,12.4,
