Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,South Carolina,SEC,FR,G,37,27,26.3,2.0,4.7,.429,0.7,2.1,.333,1.3,2.6,.505,.503,0.9,1.3,.673,0.1,1.9,2.0,3.2,1.0,0.2,1.6,1.5,5.6,
2017-18,South Carolina,SEC,SO,G,36,35,33.6,3.7,8.8,.418,0.9,3.0,.299,2.8,5.9,.479,.469,2.1,2.8,.745,0.3,3.1,3.4,6.1,2.2,0.2,2.6,1.5,10.4,
2018-19,South Carolina,SEC,JR,G,33,32,31.5,3.7,9.4,.398,1.2,3.8,.307,2.5,5.5,.462,.461,2.3,2.7,.854,0.4,3.1,3.5,5.3,1.7,0.3,1.7,2.0,10.9,
2019-20,South Carolina,SEC,SR,G,33,33,28.7,4.4,10.4,.426,1.2,3.0,.384,3.3,7.4,.443,.481,2.0,2.3,.857,0.4,3.0,3.5,5.7,1.6,0.1,2.1,1.2,12.0,AP-AA-3USBWA-AA-3W-AAWBCA-AA
Career,Career,Career,Career,,139,127,30.0,3.4,8.2,.417,1.0,3.0,.328,2.5,5.3,.466,.476,1.8,2.3,.792,0.3,2.7,3.1,5.1,1.6,0.2,2.0,1.5,9.6,
