Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,Missouri,SEC,FR,G,32,32,30.1,4.7,9.3,.502,1.2,3.3,.356,3.5,6.0,.580,.564,3.5,4.3,.831,1.4,4.4,5.8,3.0,1.1,0.5,2.4,3.0,14.0,
2016-17,Missouri,SEC,SO,G,31,31,32.9,5.7,11.8,.482,1.5,4.0,.379,4.2,7.8,.535,.546,4.5,5.3,.848,1.5,3.8,5.3,3.4,0.9,0.3,3.5,3.1,17.5,
2017-18,Missouri,SEC,JR,G,31,31,32.7,6.0,11.1,.542,2.2,4.9,.457,3.8,6.2,.609,.643,4.3,5.1,.836,0.9,3.8,4.7,3.0,0.8,0.2,3.0,3.1,18.5,
2018-19,Missouri,SEC,SR,G,35,35,34.2,5.5,11.5,.481,2.4,6.0,.403,3.1,5.5,.568,.587,4.3,5.1,.839,0.9,4.9,5.9,2.8,1.3,0.3,3.0,3.3,17.8,AP-AA-3USBWA-AA-3
Career,Career,Career,Career,,129,129,32.5,5.5,10.9,.501,1.8,4.6,.403,3.6,6.4,.571,.585,4.2,5.0,.839,1.2,4.3,5.4,3.0,1.0,0.3,3.0,3.1,17.0,
