Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,UConn,AAC,FR,F,38,9,17.2,2.8,5.2,.533,0.1,0.3,.154,2.7,4.9,.559,.538,1.2,1.3,.917,2.2,3.0,5.2,0.9,1.3,1.2,1.0,1.7,6.8,
2016-17,UConn,AAC,SO,F,37,37,30.2,8.4,12.4,.678,0.6,1.4,.431,7.8,11.0,.709,.702,3.0,3.7,.818,2.9,6.2,9.1,2.2,1.7,2.1,1.3,2.2,20.4,AP-AA-1USBWA-AAW-AAWBCA-AA
2017-18,UConn,AAC,JR,F,37,37,28.8,6.7,11.5,.583,0.6,1.7,.344,6.1,9.7,.625,.608,2.2,2.8,.786,2.1,5.4,7.4,3.3,1.6,1.7,1.5,1.8,16.1,AP-AA-3
2018-19,UConn,AAC,SR,F,38,38,33.3,8.5,13.9,.612,0.4,1.4,.283,8.1,12.5,.648,.626,3.4,4.9,.697,3.2,7.6,10.8,3.5,1.5,1.7,2.0,1.6,20.8,AP-AA-1USBWA-AA-1W-AAWBCA-AA
Career,Career,Career,Career,,150,121,27.3,6.6,10.7,.613,0.4,1.2,.337,6.2,9.5,.648,.632,2.5,3.2,.773,2.6,5.5,8.1,2.5,1.5,1.7,1.5,1.8,16.0,
