Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2017-18,Louisville,ACC,FR,G,39,1,21.0,1.8,5.0,.364,0.3,1.3,.224,1.5,3.7,.411,.392,1.2,1.5,.797,0.3,1.7,2.0,3.4,1.1,0.1,1.8,2.3,5.1,
2018-19,Louisville,ACC,SO,G,36,5,26.0,3.6,8.6,.419,1.4,3.6,.388,2.2,5.0,.442,.500,1.8,2.1,.842,0.5,1.9,2.4,4.0,1.6,0.0,1.8,2.0,10.4,
2019-20,Louisville,ACC,JR,G,30,29,33.7,5.9,14.1,.416,3.0,7.0,.431,2.9,7.1,.402,.522,3.2,3.6,.890,0.3,2.4,2.8,4.2,0.8,0.0,2.5,1.4,18.0,AP-AA-2USBWA-AA-2WBCA-AA
2020-21,Louisville,ACC,SR,G,30,30,32.9,7.4,17.1,.430,2.4,6.7,.353,5.0,10.4,.479,.499,3.0,3.4,.873,0.2,2.4,2.7,3.9,1.3,0.1,2.1,1.7,20.1,AP-AA-1USBWA-AA-1W-AAWBCA-AA
Career,Career,Career,Career,,135,65,27.8,4.4,10.7,.415,1.6,4.4,.378,2.8,6.3,.440,.492,2.2,2.6,.858,0.3,2.1,2.4,3.9,1.2,0.0,2.0,1.9,12.7,
