Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,Louisville,ACC,FR,G,31,2,22.6,3.9,9.0,.432,1.4,3.9,.361,2.5,5.0,.487,.511,1.9,2.2,.841,0.5,2.1,2.6,1.4,1.1,0.4,1.5,1.6,11.0,
2016-17,Louisville,ACC,SO,G,36,36,30.7,6.5,15.3,.424,3.3,8.2,.405,3.2,7.1,.445,.532,3.0,3.8,.781,0.9,2.5,3.4,1.8,1.3,0.4,1.8,1.7,19.2,
2017-18,Louisville,ACC,JR,G,38,38,31.3,6.3,14.3,.443,3.0,7.3,.415,3.3,7.0,.472,.549,2.9,3.5,.848,0.4,2.7,3.1,2.3,1.0,0.2,1.8,1.3,18.7,AP-AA-1USBWA-AA-1W-AAWBCA-AA
2018-19,Louisville,ACC,SR,G,35,35,32.2,7.3,16.7,.439,2.7,8.0,.343,4.6,8.7,.528,.521,3.8,4.6,.815,0.7,3.1,3.8,3.3,1.5,0.4,1.8,1.6,21.2,AP-AA-1USBWA-AA-2W-AAWBCA-AA
Career,Career,Career,Career,,140,111,29.4,6.1,14.0,.435,2.7,7.0,.384,3.4,7.0,.485,.530,2.9,3.6,.818,0.6,2.6,3.2,2.2,1.2,0.3,1.7,1.5,17.8,
