Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,Tennessee,SEC,FR,G-F,32,0,12.6,1.4,4.3,.317,0.2,1.0,.219,1.2,3.3,.346,.342,0.7,1.2,.568,1.3,1.5,2.8,0.4,0.2,0.3,0.9,0.9,3.6,
2019-20,Tennessee,SEC,SO,G-F,31,9,22.6,3.9,9.5,.410,0.7,2.1,.328,3.2,7.5,.433,.446,2.0,3.4,.600,1.7,3.8,5.5,1.4,0.7,0.5,2.4,2.0,10.5,
2020-21,Tennessee,SEC,JR,G-F,25,25,32.0,6.3,13.7,.458,1.6,3.9,.402,4.7,9.8,.480,.515,2.6,3.2,.825,1.4,3.2,4.6,1.8,1.0,0.4,2.8,1.5,16.8,
2021-22,Tennessee,SEC,SR,G-F,22,13,26.5,4.3,11.9,.364,1.2,3.6,.325,3.1,8.2,.381,.414,2.5,3.1,.794,1.0,2.9,3.9,1.6,0.6,0.3,2.0,1.3,12.3,
Career,Career,Career,Career,,110,47,22.6,3.8,9.4,.402,0.8,2.5,.341,2.9,7.0,.424,.447,1.9,2.6,.703,1.4,2.8,4.2,1.3,0.6,0.4,2.0,1.4,10.3,
