Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,Notre Dame,ACC,FR,G,35,0,19.3,4.1,9.4,.433,0.5,1.3,.391,3.6,8.1,.440,.461,2.7,3.7,.718,1.4,2.0,3.4,1.2,0.6,0.1,2.0,1.7,11.4,
2016-17,Notre Dame,ACC,SO,G,37,36,29.4,5.9,13.1,.449,1.7,3.8,.454,4.1,9.2,.447,.516,2.4,3.3,.732,1.1,3.6,4.8,1.9,1.2,0.2,1.5,1.8,15.9,
2017-18,Notre Dame,ACC,JR,G,38,38,34.3,7.7,17.3,.443,1.7,4.5,.382,5.9,12.8,.464,.492,3.8,4.8,.796,1.2,4.2,5.4,2.8,1.4,0.1,1.4,1.5,20.8,AP-AA-2USBWA-AA-2WBCA-AA
2018-19,Notre Dame,ACC,SR,G,39,39,32.7,7.8,17.4,.446,1.8,5.1,.359,5.9,12.4,.481,.498,4.4,5.5,.804,0.7,4.2,4.9,3.8,1.9,0.1,2.0,1.6,21.8,AP-AA-2USBWA-AA-1WBCA-AA
Career,Career,Career,Career,,149,113,29.2,6.4,14.4,.444,1.5,3.7,.393,4.9,10.7,.461,.494,3.4,4.4,.770,1.1,3.6,4.6,2.4,1.3,0.1,1.7,1.7,17.6,
