Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2022-23,LSU,SEC,FR,G,36,36,27.6,3.9,9.3,.424,0.9,2.9,.330,3.0,6.4,.466,.475,2.2,3.1,.696,2.1,3.9,5.9,1.9,1.2,0.8,2.3,2.3,11.0,
2023-24,LSU,SEC,SO,G,36,34,32.4,5.6,11.1,.504,1.0,2.6,.380,4.6,8.5,.541,.548,2.8,3.6,.769,2.1,3.5,5.5,2.5,2.1,1.0,2.0,2.4,14.9,
2024-25,LSU,SEC,JR,G,34,34,31.6,6.9,14.8,.468,1.4,3.8,.383,5.5,11.1,.497,.517,3.3,4.0,.810,2.0,3.6,5.6,2.5,1.7,0.9,2.7,2.6,18.6,AP-AA-3USBWA-AA-3
2025-26,LSU,SEC,SR,G,35,35,25.2,5.4,11.7,.465,1.4,3.5,.393,4.1,8.2,.495,.523,2.0,2.9,.693,1.4,2.9,4.2,2.5,1.3,0.7,1.7,1.9,14.2,AP-AA-3USBWA-AA-3W-AA
Career,Career,Career,Career,,141,139,29.2,5.5,11.7,.467,1.2,3.2,.373,4.3,8.5,.502,.517,2.5,3.4,.748,1.9,3.5,5.3,2.3,1.6,0.9,2.2,2.3,14.6,
