Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2021-22,NC State,ACC,FR,G,25,0,9.5,1.7,4.0,.426,0.5,1.6,.293,1.2,2.4,.517,.485,0.3,0.8,.381,0.9,0.7,1.6,0.6,0.6,0.1,0.5,0.6,4.2,
2022-23,NC State,ACC,SO,G,32,6,18.8,2.7,6.5,.407,0.7,2.3,.288,2.0,4.3,.471,.457,0.9,1.4,.636,0.8,2.1,2.9,2.3,1.2,0.3,1.3,1.3,6.8,
2023-24,NC State,ACC,JR,G,38,38,31.8,6.1,14.6,.416,2.0,5.8,.342,4.1,8.8,.464,.484,2.6,3.4,.781,0.8,3.8,4.6,2.9,1.0,0.2,2.2,2.1,16.8,
2024-25,NC State,ACC,SR,G,35,34,31.1,6.8,15.3,.445,2.2,6.5,.333,4.6,8.8,.528,.516,2.1,2.9,.750,0.7,4.1,4.9,2.6,1.1,0.3,2.0,1.8,17.9,
Career,Career,Career,Career,,130,78,24.1,4.6,10.8,.426,1.4,4.3,.328,3.2,6.5,.492,.492,1.6,2.3,.720,0.8,2.9,3.7,2.2,1.0,0.2,1.6,1.5,12.2,
