Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,Baylor,Big 12,FR,F,37,1,13.4,2.7,6.2,.433,0.2,0.5,.412,2.5,5.8,.435,.448,2.0,2.7,.747,1.9,2.1,4.1,1.2,0.4,1.4,1.1,1.7,7.6,
2017-18,Baylor,Big 12,SO,F,34,34,30.2,6.1,11.9,.516,0.4,1.4,.304,5.7,10.5,.543,.533,2.6,3.5,.748,2.9,6.8,9.7,2.9,1.1,2.7,1.7,2.4,15.3,
2018-19,Baylor,Big 12,JR,F,38,38,29.5,5.1,9.7,.522,0.4,1.3,.306,4.7,8.4,.555,.542,2.5,3.4,.734,2.4,5.9,8.3,3.7,0.8,2.6,1.5,1.6,13.0,AP-AA-3USBWA-AA-3
2019-20,Baylor,Big 12,SR,F,22,22,30.1,5.4,11.6,.465,0.1,0.2,.400,5.3,11.4,.466,.469,1.6,2.5,.625,2.6,5.7,8.4,3.6,1.3,2.7,1.6,2.1,12.5,AP-AA-1USBWA-AA-1W-AAWBCA-AA
Career,Career,Career,Career,,131,95,25.2,4.7,9.6,.492,0.3,0.9,.325,4.4,8.7,.509,.507,2.2,3.1,.726,2.5,5.0,7.5,2.8,0.8,2.3,1.5,1.9,12.0,
