Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,UConn,Big East,FR,F,29,6,21.8,4.5,6.6,.689,0.0,0.0,,4.5,6.6,.689,.689,1.7,2.7,.636,2.5,3.1,5.7,0.9,1.0,1.0,2.0,2.1,10.7,
2021-22,UConn,Big East,SO,F,36,26,24.9,3.4,6.5,.521,0.1,0.1,.400,3.3,6.4,.524,.526,1.0,1.4,.740,2.1,3.0,5.1,1.4,1.1,0.5,2.1,2.4,7.9,
2022-23,UConn,Big East,JR,F,37,37,32.5,6.7,11.4,.589,0.0,0.0,1.000,6.7,11.4,.588,.590,3.1,4.1,.773,2.6,6.3,9.0,2.4,1.2,1.1,3.0,2.6,16.6,AP-AA-3USBWA-AA-3
2023-24,UConn,Big East,SR,F,37,37,30.3,7.1,11.9,.593,0.0,0.1,.000,7.1,11.8,.597,.593,3.5,4.7,.747,2.4,6.8,9.2,2.1,1.7,1.0,2.5,2.6,17.6,USBWA-AA-2W-AAWBCA-AA
Career,Career,Career,Career,,139,106,27.7,5.5,9.3,.593,0.0,0.1,.333,5.5,9.2,.595,.594,2.4,3.2,.736,2.4,4.9,7.3,1.7,1.3,0.9,2.4,2.4,13.4,
