Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,Princeton,Ivy,FR,G-F,30,30,30.6,4.6,10.7,.432,1.3,3.4,.379,3.3,7.3,.457,.492,2.0,3.0,.667,2.1,5.9,8.0,2.1,1.1,1.7,1.7,2.2,12.6,
2017-18,Princeton,Ivy,SO,G-F,30,30,30.7,5.1,10.4,.489,0.7,2.2,.328,4.4,8.2,.533,.524,2.4,3.0,.789,2.9,6.5,9.4,2.3,1.3,2.6,1.7,2.0,13.3,
2018-19,Princeton,Ivy,JR,G-F,23,23,32.1,9.1,17.7,.515,0.6,1.9,.295,8.6,15.8,.541,.531,4.0,4.8,.829,3.4,7.2,10.6,3.4,1.2,2.8,1.9,1.9,22.8,
2019-20,Princeton,Ivy,SR,G-F,23,23,29.8,6.8,14.4,.474,0.9,2.6,.356,5.9,11.8,.500,.506,2.9,3.9,.744,2.4,6.2,8.6,2.3,1.2,2.3,1.7,1.2,17.5,
Career,Career,Career,Career,,106,106,30.8,6.2,13.0,.480,0.9,2.6,.348,5.3,10.4,.512,.514,2.7,3.6,.761,2.7,6.4,9.1,2.5,1.2,2.3,1.7,1.9,16.1,
