Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,Texas,Big 12,FR,F-C,31,1,14.3,2.0,4.7,.418,0.2,0.5,.294,1.8,4.2,.434,.435,1.8,2.3,.800,1.6,2.7,4.3,0.2,0.4,0.6,1.7,2.1,5.9,
2019-20,Texas,Big 12,SO,F-C,30,30,29.7,4.9,11.3,.432,0.9,2.6,.354,3.9,8.6,.456,.473,2.5,3.2,.771,3.4,7.1,10.5,0.5,0.6,1.3,2.1,2.9,13.1,
2020-21,Texas,Big 12,JR,F-C,31,31,32.6,6.8,13.3,.511,0.5,1.5,.313,6.3,11.8,.537,.529,4.9,6.2,.801,4.4,6.9,11.3,0.4,0.7,1.2,2.7,3.0,19.0,AP-AA-2USBWA-AA-2
Career,Career,Career,Career,,92,62,25.5,4.5,9.8,.466,0.5,1.6,.333,4.0,8.2,.491,.493,3.1,3.9,.793,3.1,5.5,8.7,0.4,0.6,1.1,2.2,2.6,12.7,
