Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,UConn,AAC,FR,G,38,38,32.1,4.5,9.0,.499,1.2,3.4,.367,3.3,5.7,.577,.567,1.4,1.9,.740,1.3,1.9,3.2,2.3,1.2,0.2,1.4,1.8,11.7,
2019-20,UConn,AAC,SO,G,32,31,35.6,5.6,12.3,.457,1.3,4.0,.333,4.3,8.3,.517,.511,2.0,2.7,.744,1.8,3.2,4.9,2.3,1.3,0.2,1.7,1.8,14.6,
2020-21,UConn,Big East,JR,G,29,29,34.4,6.4,13.4,.479,1.7,4.9,.343,4.8,8.5,.559,.542,1.7,2.4,.690,1.0,3.2,4.3,2.2,0.9,0.5,1.8,1.8,16.3,
2021-22,UConn,Big East,SR,G,33,33,33.8,5.6,12.3,.454,1.5,4.5,.338,4.1,7.8,.521,.516,1.5,2.2,.685,1.1,2.3,3.4,2.3,1.5,0.4,1.7,1.9,14.2,
Career,Career,Career,Career,,132,131,33.9,5.5,11.6,.471,1.4,4.2,.345,4.0,7.5,.542,.533,1.6,2.3,.716,1.3,2.6,3.9,2.3,1.2,0.3,1.6,1.8,14.0,
