 
Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,Fairfield,MAAC,FR,G-F,22,22,30.5,4.2,10.1,.414,1.0,2.9,.328,3.2,7.2,.449,.462,2.5,2.9,.857,1.5,3.2,4.7,1.8,1.2,0.5,2.0,2.8,11.8,
2019-20,Fairfield,MAAC,SO,G-F,30,30,34.3,5.5,12.8,.431,1.9,4.9,.392,3.6,7.8,.455,.507,2.6,3.0,.856,1.1,4.6,5.7,1.6,1.0,0.8,2.3,2.7,15.5,
2020-21,Fairfield,MAAC,JR,G-F,16,16,33.4,6.1,14.3,.424,2.3,5.7,.407,3.8,8.6,.435,.504,2.4,2.9,.830,0.8,2.6,3.4,1.6,0.9,0.5,2.4,1.9,16.9,
2021-22,Fairfield,MAAC,SR,G-F,31,31,34.0,7.5,16.6,.449,1.7,4.3,.409,5.7,12.4,.462,.501,2.8,3.5,.800,0.7,3.9,4.6,1.1,1.0,0.4,1.9,1.9,19.5,
2022-23,UConn,Big East,SR,G-F,37,37,31.5,5.7,12.0,.476,2.1,4.7,.440,3.6,7.2,.500,.563,2.1,2.4,.854,0.4,2.8,3.1,1.6,0.5,0.3,2.0,2.3,15.5,
Career,Career,Career,Career,,136,136,32.8,5.9,13.2,.444,1.8,4.5,.405,4.0,8.7,.464,.513,2.5,2.9,.837,0.8,3.5,4.3,1.5,0.9,0.5,2.1,2.3,16.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut (1 Yr),Connecticut (1 Yr),Connecticut (1 Yr),Connecticut (1 Yr),,37,37,31.5,5.7,12.0,.476,2.1,4.7,.440,3.6,7.2,.500,.563,2.1,2.4,.854,0.4,2.8,3.1,1.6,0.5,0.3,2.0,2.3,15.5,
Fairfield (4 Yrs),Fairfield (4 Yrs),Fairfield (4 Yrs),Fairfield (4 Yrs),,99,99,33.2,5.9,13.6,.434,1.7,4.4,.391,4.2,9.2,.454,.497,2.6,3.1,.832,1.0,3.7,4.7,1.5,1.0,0.6,2.1,2.3,16.1,
