Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,Maryland,Big Ten,FR,F,15,4,15.2,3.3,7.1,.467,0.1,0.4,.167,3.3,6.7,.485,.472,3.3,4.9,.671,2.7,3.3,6.0,1.1,0.6,1.3,1.5,2.0,10.0,
2021-22,Maryland,Big Ten,SO,F,32,31,25.8,6.5,12.9,.500,0.1,0.3,.182,6.4,12.6,.509,.502,4.8,7.0,.683,5.3,5.3,10.6,1.5,1.7,1.1,2.5,3.1,17.8,AP-AA-3
2022-23,LSU,SEC,JR,F,36,36,33.6,8.2,15.6,.525,0.0,0.2,.167,8.1,15.4,.529,.526,6.7,9.4,.708,6.4,9.0,15.4,2.3,1.8,1.6,2.2,2.5,23.0,AP-AA-1USBWA-AA-1WBCA-AA
2023-24,LSU,SEC,SR,F,33,33,31.4,6.4,13.5,.471,0.0,0.3,.111,6.3,13.2,.478,.472,5.8,8.1,.726,5.5,7.8,13.4,2.3,1.9,1.0,2.4,2.8,18.6,AP-AA-2USBWA-AA-1W-AAWBCA-AA
Career,Career,Career,Career,,116,104,28.5,6.6,13.2,.498,0.0,0.3,.156,6.5,12.9,.506,.500,5.5,7.8,.704,5.4,6.9,12.3,1.9,1.6,1.2,2.3,2.7,18.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana State (2 Yrs),Louisiana State (2 Yrs),Louisiana State (2 Yrs),Louisiana State (2 Yrs),,69,69,32.6,7.3,14.6,.501,0.0,0.2,.133,7.3,14.4,.507,.502,6.3,8.8,.716,6.0,8.4,14.4,2.3,1.9,1.3,2.3,2.7,20.9,
Maryland (2 Yrs),Maryland (2 Yrs),Maryland (2 Yrs),Maryland (2 Yrs),,47,35,22.4,5.5,11.1,.493,0.1,0.4,.176,5.4,10.7,.504,.496,4.3,6.3,.680,4.4,4.7,9.1,1.4,1.3,1.2,2.2,2.7,15.3,
