Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,Maryland,Big Ten,FR,C,34,21,23.5,3.2,7.4,.432,0.0,0.0,,3.2,7.4,.432,.432,2.0,4.2,.479,2.9,6.6,9.5,1.1,1.1,2.6,1.7,2.2,8.4,
2019-20,Maryland,Big Ten,SO,C,32,26,23.8,4.4,8.7,.509,0.0,0.0,.000,4.4,8.6,.511,.509,3.2,4.9,.643,1.9,4.9,6.8,1.7,1.8,1.3,2.9,2.8,12.0,
2020-21,Ole Miss,SEC,JR,C,27,26,28.9,6.9,13.3,.519,0.1,0.6,.176,6.8,12.7,.536,.524,4.7,6.1,.759,2.2,6.9,9.1,1.3,1.6,1.8,3.4,2.3,18.6,
2021-22,Ole Miss,SEC,SR,C,32,32,27.7,5.5,11.9,.463,0.1,0.5,.235,5.4,11.3,.474,.468,4.1,6.0,.681,2.4,6.6,9.0,1.7,1.2,2.1,2.4,2.2,15.2,
Career,Career,Career,Career,,125,105,25.8,4.9,10.1,.483,0.1,0.3,.200,4.8,9.9,.491,.486,3.4,5.3,.647,2.4,6.2,8.6,1.4,1.4,2.0,2.5,2.4,13.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland (2 Yrs),Maryland (2 Yrs),Maryland (2 Yrs),Maryland (2 Yrs),,66,47,23.6,3.8,8.0,.472,0.0,0.0,.000,3.8,8.0,.473,.472,2.6,4.6,.565,2.4,5.8,8.2,1.4,1.4,2.0,2.3,2.5,10.1,
Ole Miss (2 Yrs),Ole Miss (2 Yrs),Ole Miss (2 Yrs),Ole Miss (2 Yrs),,59,58,28.2,6.2,12.5,.491,0.1,0.6,.206,6.0,12.0,.504,.495,4.3,6.1,.717,2.3,6.7,9.0,1.5,1.4,1.9,2.8,2.2,16.8,
