Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,Washington,Pac-12,FR,G,28,21,24.1,3.5,7.3,.473,1.2,3.6,.330,2.3,3.8,.610,.554,1.6,2.5,.667,0.7,2.0,2.7,1.4,1.4,0.1,1.6,2.2,9.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,Arizona,Pac-12,SO,G,37,37,35.8,8.4,18.6,.452,1.8,6.2,.281,6.6,12.4,.538,.499,5.5,7.3,.755,1.1,5.4,6.5,4.6,2.6,0.1,3.8,2.5,24.1,
2019-20,Arizona,Pac-12,JR,G,29,29,31.7,7.2,15.8,.458,1.4,5.2,.278,5.8,10.6,.545,.503,4.6,5.9,.788,1.4,4.2,5.6,3.6,2.3,0.0,3.8,2.1,20.6,AP-AA-2USBWA-AA-2WBCA-AA
2020-21,Arizona,Pac-12,SR,G,27,27,33.6,7.3,17.9,.407,2.2,6.3,.345,5.1,11.5,.441,.468,3.9,5.0,.765,0.9,4.4,5.4,4.0,2.6,0.1,3.1,2.0,20.6,AP-AA-2USBWA-AA-2WBCA-AA
Career,Career,Career,Career,,121,114,31.6,6.7,15.2,.444,1.6,5.4,.305,5.1,9.8,.521,.498,4.0,5.3,.756,1.0,4.1,5.1,3.5,2.3,0.1,3.1,2.2,19.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona (3 Yrs),Arizona (3 Yrs),Arizona (3 Yrs),Arizona (3 Yrs),,93,93,33.9,7.7,17.5,.440,1.8,5.9,.300,5.9,11.6,.512,.491,4.7,6.2,.767,1.1,4.7,5.9,4.2,2.5,0.1,3.6,2.2,21.9,
Washington (1 Yr),Washington (1 Yr),Washington (1 Yr),Washington (1 Yr),,28,21,24.1,3.5,7.3,.473,1.2,3.6,.330,2.3,3.8,.610,.554,1.6,2.5,.667,0.7,2.0,2.7,1.4,1.4,0.1,1.6,2.2,9.8,
