Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,Villanova,Big East,FR,F,31,28,35.1,7.3,16.4,.447,2.0,6.2,.325,5.3,10.2,.521,.508,2.2,2.8,.761,2.7,6.3,8.9,1.3,0.9,1.1,1.8,2.8,18.8,
2020-21,Villanova,Big East,SO,F,24,24,34.5,8.7,18.0,.483,1.8,4.9,.364,6.9,13.0,.527,.532,3.7,4.8,.774,3.0,6.8,9.8,2.0,1.5,1.1,2.6,2.9,22.8,
2021-22,Villanova,Big East,JR,F,27,27,36.1,9.5,19.2,.493,2.0,5.7,.346,7.5,13.6,.555,.544,4.4,5.4,.821,3.0,6.2,9.2,1.9,1.4,1.0,1.8,2.0,25.3,AP-AA-3USBWA-AA-3
2022-23,Villanova,Big East,SR,F,37,37,35.4,10.9,21.4,.510,1.4,3.9,.361,9.5,17.5,.543,.543,6.0,7.0,.858,2.8,6.4,9.2,1.5,1.2,1.2,1.4,2.0,29.2,AP-AA-1USBWA-AA-1W-AAWBCA-AA
Career,Career,Career,Career,,119,116,35.3,9.2,18.9,.487,1.8,5.1,.347,7.4,13.8,.538,.533,4.2,5.1,.819,2.9,6.4,9.3,1.6,1.2,1.1,1.8,2.4,24.3,
